1812,8445,52.5656235,2.201976,-9,2021-04-30 14:02:04.518048546+00:00
1813,8481,52.572177,2.2085295,-10,2021-04-30 14:02:48.505158833+00:00
1814,8522,52.5787305,2.2216365,-11,2021-04-30 14:03:32.492866928+00:00
1815,8569,52.585284,2.2347435,-13,2021-04-30 14:04:16.478637397+00:00
1816,8569,52.585284,2.2347435,-13,2021-04-30 14:04:16.954207360+00:00
1817,8621,52.5918375,2.241297,-11,2021-04-30 14:05:00.463034848+00:00
1818,8621,52.5918375,2.241297,-11,2021-04-30 14:05:01.263871795+00:00
1819,8675,52.598391,2.254404,-10,2021-04-30 14:05:44.451558054+00:00
1820,8675,52.598391,2.254404,-10,2021-04-30 14:05:44.906870750+00:00
1821,8727,52.6049445,2.2609575,-11,2021-04-30 14:06:28.539238366+00:00
1822,8727,52.6049445,2.2609575,-11,2021-04-30 14:06:29.306547571+00:00
1823,8777,52.611498,2.2740645,-12,2021-04-30 14:07:12.525970448+00:00
1824,8829,52.6180515,2.280618,-11,2021-04-30 14:07:56.514277950+00:00
1825,8879,52.624605,2.293725,-13,2021-04-30 14:08:40.505368390+00:00
1826,8928,52.6311585,2.306832,-12,2021-04-30 14:09:24.490708154+00:00
1827,8977,52.637712,2.3133855,-12,2021-04-30 14:10:08.478017443+00:00
1828,9024,52.6442655,2.319939,-11,2021-04-30 14:10:52.466923136+00:00
1829,9024,52.6442655,2.319939,-11,2021-04-30 14:10:53.510163967+00:00
1830,9072,52.650819,2.333046,-13,2021-04-30 14:11:36.454229611+00:00
1831,9117,52.6573725,2.346153,-12,2021-04-30 14:12:20.548465493+00:00
1832,9162,52.663926,2.3527065,-13,2021-04-30 14:13:04.529930391+00:00
1833,9210,52.6704795,2.3658135,-12,2021-04-30 14:13:48.519429195+00:00
1834,9210,52.6704795,2.3658135,-12,2021-04-30 14:13:49.663526454+00:00
1835,9263,52.677033,2.372367,-12,2021-04-30 14:14:32.507372779+00:00
1836,9318,52.6835865,2.385474,-13,2021-04-30 14:15:16.496280675+00:00
1837,9368,52.69014,2.3920275,-12,2021-04-30 14:16:00.489207424+00:00
1838,9414,52.6966935,2.4051345,-12,2021-04-30 14:16:44.477622613+00:00
1839,9456,52.703247,2.411688,-13,2021-04-30 14:17:28.466362107+00:00
1840,9495,52.703247,2.4182415,-13,2021-04-30 14:18:12.407117470+00:00
1841,9537,52.7098005,2.4313485,-12,2021-04-30 14:18:56.490986116+00:00
1842,9589,52.716354,2.437902,-12,2021-04-30 14:19:40.481440932+00:00
1843,9589,52.716354,2.437902,-12,2021-04-30 14:19:41.991373006+00:00
1844,9643,52.7229075,2.451009,-11,2021-04-30 14:20:24.469124112+00:00
1845,9697,52.729461,2.4575625,-12,2021-04-30 14:21:08.479442890+00:00
1846,9697,52.729461,2.4575625,-12,2021-04-30 14:21:09.327020046+00:00
1847,9748,52.7360145,2.4706695,-12,2021-04-30 14:21:52.463567223+00:00
1848,9796,52.742568,2.4837765,-11,2021-04-30 14:22:36.452437519+00:00
1849,9796,52.742568,2.4837765,-11,2021-04-30 14:22:41.797074967+00:00
1850,9848,52.7491215,2.49033,-12,2021-04-30 14:23:20.535192750+00:00
1851,9848,52.7491215,2.49033,-12,2021-04-30 14:23:21.212431564+00:00
1852,9899,52.755675,2.503437,-12,2021-04-30 14:24:04.525873170+00:00
1853,9946,52.755675,2.516544,-11,2021-04-30 14:24:48.513325947+00:00
